stack,die,channel,bank,block,mean_K,max_K
0,dram_2,5,3,bank_array_pim_region,308.3084471194568,308.46784702027594
0,dram_2,5,4,bank_array_pim_region,309.08272228074065,309.10992932279873
0,dram_2,5,5,bank_array_pim_region,308.927647908826,308.9479694969651
0,dram_2,5,6,bank_array_pim_region,308.738439702092,308.74763055689044
0,dram_2,5,7,bank_array_pim_region,308.55354014102204,308.58198720648886
0,dram_2,5,8,bank_array_pim_region,309.6246103177265,309.72100222833853
0,dram_2,5,9,bank_array_pim_region,309.40999808952233,309.49656756791467
0,dram_2,5,10,bank_array_pim_region,309.13971783706546,309.21382111860794
0,dram_2,5,11,bank_array_pim_region,308.8795454661033,308.94080722584044
0,dram_2,5,12,bank_array_pim_region,308.84339454171305,309.4872756162763
0,dram_2,5,13,bank_array_pim_region,308.7074796432479,309.2806156781958
0,dram_2,5,14,bank_array_pim_region,308.5417029093167,309.0175235728824
0,dram_2,5,15,bank_array_pim_region,308.38080834233676,308.764653104119
0,dram_2,6,0,bank_array_pim_region,308.1647565893974,308.296041195
0,dram_2,6,1,bank_array_pim_region,308.0421845699978,308.15089799293156
0,dram_2,6,2,bank_array_pim_region,307.94041907144845,308.03156963295515
0,dram_2,6,3,bank_array_pim_region,307.8582185920958,307.9360515866617
0,dram_2,6,4,bank_array_pim_region,308.3878825567529,308.4311846138825
